id,type,x,y,z,users,total_bw,shared_bw,active
1084,FEMTO,34,18,1,0,6800.0,6800.0,false
1085,FEMTO,34,18,1,0,6800.0,6800.0,false
1086,FEMTO,34,18,1,0,6800.0,6800.0,false
1087,FEMTO,34,18,1,0,6800.0,6800.0,false
1088,FEMTO,34,18,1,0,6800.0,6800.0,false
1089,FEMTO,90,19,1,0,6800.0,6800.0,true
1090,FEMTO,90,19,1,0,6800.0,6800.0,true
1091,FEMTO,90,19,1,0,6800.0,6800.0,false
1092,FEMTO,90,19,1,1,6800.0,6800.0,true
1093,FEMTO,90,19,1,1,6800.0,6800.0,true
1094,FEMTO,90,19,1,0,6800.0,6800.0,true
1095,FEMTO,90,19,1,0,6800.0,6800.0,true
1096,FEMTO,90,19,1,0,6800.0,6800.0,true
1097,FEMTO,90,19,1,0,6800.0,6800.0,false
1098,FEMTO,90,19,1,0,6800.0,6800.0,true
1099,FEMTO,90,19,1,0,6800.0,6800.0,true
1100,FEMTO,90,19,1,1,6800.0,6800.0,true
1101,FEMTO,59,26,1,0,6800.0,6800.0,true
1102,FEMTO,59,26,1,0,6800.0,6800.0,false
1103,FEMTO,59,26,1,0,6800.0,6800.0,true
1104,FEMTO,59,26,1,0,6800.0,6800.0,false
1105,FEMTO,59,26,1,0,6800.0,6800.0,true
1106,FEMTO,59,26,1,0,6800.0,6800.0,true
1107,FEMTO,59,26,1,0,6800.0,6800.0,false
1108,FEMTO,59,26,1,0,6800.0,6800.0,false
1109,FEMTO,59,26,1,0,6800.0,6800.0,false
1110,FEMTO,59,26,1,0,6800.0,6800.0,false
1111,FEMTO,59,26,1,0,6800.0,6800.0,false
1112,FEMTO,59,26,1,0,6800.0,6800.0,false
1113,FEMTO,42,30,1,0,6800.0,6800.0,true
1114,FEMTO,42,30,1,0,6800.0,6800.0,true
1115,FEMTO,42,30,1,0,6800.0,6800.0,true
1116,FEMTO,42,30,1,0,6800.0,6800.0,true
1117,FEMTO,42,30,1,0,6800.0,6800.0,false
1118,FEMTO,42,30,1,0,6800.0,6800.0,true
1119,FEMTO,42,30,1,0,6800.0,6800.0,true
1120,FEMTO,42,30,1,0,6800.0,6800.0,false
1121,FEMTO,42,30,1,2,6800.0,3400.0,true
1122,FEMTO,42,30,1,0,6800.0,6800.0,true
1123,FEMTO,42,30,1,0,6800.0,6800.0,true
1124,FEMTO,42,30,1,1,6800.0,6800.0,true
1125,FEMTO,28,81,1,0,6800.0,6800.0,true
1126,FEMTO,28,81,1,1,6800.0,6800.0,true
1127,FEMTO,28,81,1,1,6800.0,6800.0,true
1128,FEMTO,28,81,1,0,6800.0,6800.0,true
1129,FEMTO,28,81,1,0,6800.0,6800.0,false
1130,FEMTO,28,81,1,0,6800.0,6800.0,false
1131,FEMTO,28,81,1,0,6800.0,6800.0,true
1132,FEMTO,28,81,1,0,6800.0,6800.0,false
1133,FEMTO,28,81,1,1,6800.0,6800.0,true
1134,FEMTO,28,81,1,0,6800.0,6800.0,false
1135,FEMTO,28,81,1,0,6800.0,6800.0,true
1136,FEMTO,28,81,1,0,6800.0,6800.0,false
1137,FEMTO,89,80,1,1,6800.0,6800.0,true
1138,FEMTO,89,80,1,0,6800.0,6800.0,false
1139,FEMTO,89,80,1,0,6800.0,6800.0,true
1140,FEMTO,89,80,1,0,6800.0,6800.0,false
1141,FEMTO,89,80,1,1,6800.0,6800.0,true
1142,FEMTO,89,80,1,0,6800.0,6800.0,false
1143,FEMTO,89,80,1,0,6800.0,6800.0,true
1144,FEMTO,89,80,1,0,6800.0,6800.0,false
1145,FEMTO,89,80,1,0,6800.0,6800.0,true
1146,FEMTO,89,80,1,0,6800.0,6800.0,true
1147,FEMTO,89,80,1,0,6800.0,6800.0,true
1148,FEMTO,89,80,1,1,6800.0,6800.0,true
0,MICRO,42,45,2,0,500.0,500.0,false
1,MICRO,42,45,2,0,500.0,500.0,false
2,MICRO,42,45,2,0,500.0,500.0,false
3,MICRO,97,1,2,0,500.0,500.0,true
4,MICRO,97,1,2,0,500.0,500.0,true
5,MICRO,97,1,2,0,500.0,500.0,false
6,MICRO,64,65,2,0,500.0,500.0,false
7,MICRO,64,65,2,0,500.0,500.0,false
8,MICRO,64,65,2,0,500.0,500.0,true
9,MICRO,65,42,2,0,500.0,500.0,true
10,MICRO,65,42,2,0,500.0,500.0,true
11,MICRO,65,42,2,0,500.0,500.0,false
12,MICRO,94,44,2,0,500.0,500.0,false
13,MICRO,94,44,2,0,500.0,500.0,true
14,MICRO,94,44,2,0,500.0,500.0,false
15,MICRO,67,1,2,0,500.0,500.0,true
16,MICRO,67,1,2,0,500.0,500.0,false
17,MICRO,67,1,2,0,500.0,500.0,true
18,MICRO,13,78,2,0,500.0,500.0,false
19,MICRO,13,78,2,0,500.0,500.0,true
20,MICRO,13,78,2,0,500.0,500.0,false
21,MICRO,15,9,2,0,500.0,500.0,false
22,MICRO,15,9,2,0,500.0,500.0,false
23,MICRO,15,9,2,0,500.0,500.0,false
24,MICRO,51,29,2,0,500.0,500.0,true
25,MICRO,51,29,2,0,500.0,500.0,true
26,MICRO,51,29,2,0,500.0,500.0,true
27,MICRO,40,32,2,0,500.0,500.0,false
28,MICRO,40,32,2,0,500.0,500.0,true
29,MICRO,40,32,2,0,500.0,500.0,true
30,MICRO,86,48,2,0,500.0,500.0,false
31,MICRO,86,48,2,0,500.0,500.0,true
32,MICRO,86,48,2,0,500.0,500.0,true
33,MICRO,87,5,2,0,500.0,500.0,true
34,MICRO,87,5,2,0,500.0,500.0,false
35,MICRO,87,5,2,0,500.0,500.0,false
36,MICRO,71,41,2,0,500.0,500.0,true
37,MICRO,71,41,2,0,500.0,500.0,false
38,MICRO,71,41,2,0,500.0,500.0,false
39,MICRO,80,22,2,0,500.0,500.0,false
40,MICRO,80,22,2,0,500.0,500.0,true
41,MICRO,80,22,2,0,500.0,500.0,true
42,MICRO,59,72,2,0,500.0,500.0,true
43,MICRO,59,72,2,0,500.0,500.0,false
44,MICRO,59,72,2,0,500.0,500.0,true
45,MICRO,63,97,2,0,500.0,500.0,true
46,MICRO,63,97,2,0,500.0,500.0,false
47,MICRO,63,97,2,0,500.0,500.0,true
48,MICRO,31,79,2,0,500.0,500.0,false
49,MICRO,31,79,2,0,500.0,500.0,true
50,MICRO,31,79,2,0,500.0,500.0,false
51,MICRO,78,0,2,0,500.0,500.0,false
52,MICRO,78,0,2,0,500.0,500.0,false
53,MICRO,78,0,2,0,500.0,500.0,false
54,MICRO,95,93,2,0,500.0,500.0,true
55,MICRO,95,93,2,0,500.0,500.0,false
56,MICRO,95,93,2,0,500.0,500.0,false
57,PICO,42,45,1,0,2800.0,2800.0,false
58,PICO,42,45,1,0,2800.0,2800.0,true
59,PICO,42,45,1,0,2800.0,2800.0,false
60,PICO,42,45,1,0,2800.0,2800.0,false
61,PICO,42,45,1,0,2800.0,2800.0,false
62,PICO,42,45,1,0,2800.0,2800.0,false
63,PICO,97,1,1,1,2800.0,2800.0,true
64,PICO,97,1,1,0,2800.0,2800.0,true
65,PICO,97,1,1,1,2800.0,2800.0,true
66,PICO,97,1,1,0,2800.0,2800.0,false
67,PICO,97,1,1,0,2800.0,2800.0,false
68,PICO,97,1,1,0,2800.0,2800.0,false
69,PICO,64,65,1,0,2800.0,2800.0,false
70,PICO,64,65,1,0,2800.0,2800.0,false
71,PICO,64,65,1,0,2800.0,2800.0,true
72,PICO,64,65,1,0,2800.0,2800.0,true
73,PICO,64,65,1,0,2800.0,2800.0,true
74,PICO,64,65,1,0,2800.0,2800.0,false
75,PICO,65,42,1,0,2800.0,2800.0,false
76,PICO,65,42,1,0,2800.0,2800.0,false
77,PICO,65,42,1,0,2800.0,2800.0,false
78,PICO,65,42,1,0,2800.0,2800.0,false
79,PICO,65,42,1,1,2800.0,2800.0,true
80,PICO,65,42,1,0,2800.0,2800.0,false
81,PICO,94,44,1,0,2800.0,2800.0,false
